"promptID","premise","splits","heuristic_value","heuristic_friendlyname","heuristic_example_text","heuristic_payment_text","heuristic_checkbox_text","entailment_payment","neutral_payment","contradiction_payment","FAQ_direct_link"
"25101","A meeting with the district's member of Congress has been scheduled, but I have no doubt how this will end.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"85900","This December, it will happen  Tens of thousands of children will hound their parents into buying charming Dalmatian pups for Christmas.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"52430","But if God has taken flight, in Gattaca and elsewhere, at least a few of his imitators are trying to save their souls.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"81315","In recent years, children's entertainment has contained an increasing number of apparently intentional or even obviously intentional gay references.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"94134","Pennebaker made about Dylan's previous European tour in 1965, Eat the Document , which was edited by Dylan himself, is a pointless coda.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"71602","According to the Washington Post , Steve Forbes and George W. Bush are criticizing Al Gore for naively accepting Russian pledges of economic reform.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"51576","The primary purpose of this conversation is not to convey any specific information.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"93500","Would that suddenly make you less of a person, less of an individual?","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"43952","This column, as my first in the Strange Bed, is free of history.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"59376","When pollsters talk about a representative sample they mean a sampling that accurately reflects the population at large.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"87296","Tina and the Weinsteins all have highbrow pretensions but feel no shame in embracing pop culture.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"27320","To the contrary, Jacob, he declared.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"18899","Markets get caught in self-perpetuating cycles of undue optimism and hysterical panic.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"46485","The leading example of such an auction is the stock market.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"95891","I don't understand how one would read this argument and not get that it is about the effect these changes will have on the commons.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"71901","Is this reasonable caution or self-important delight in martial law?","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"44017","Editorialists lamented that Carey's campaign against union corruption now bears the taint of union corruption.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"141016","Give Microsoft a monopoly on browsers, and you'll intensify the downward pressure on the price of its operating systems.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"68739","Former Republican National Committee Chairman Haley Barbour, too, is working on behalf of the companies involved in the settlement, and he deserves as much scorn as his Democratic counterparts.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"106524","Needless to say, these plans had not been in the prospectus.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"37019","In the New York Times Book Review , Nicholas Lemann praises the  Ms.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"122682","We have heard, seen this pattern before.","dev","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"146121","Last year, Clinton signed legislation prohibiting federal recognition of gay marriages, then bragged about it in campaign ads.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"20419","The language is lackluster, the pacing leaden, the cliches plentiful, and the surprises few--no, not the campaign speeches for the Iowa caucuses (Well, yes, but I'm thinking of something else here.)","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"65487","A third of people who almost die report experiencing a spiritual vision.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"101941","You just have to be interesting.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"95626","The National Basketball Association fined Chicago Bulls forward Dennis Rodman $50,000 for insulting Mormons.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
"51831","There is no good way to measure the gap between women's earnings and their productivity, but it is reasonable to say that their earnings have risen pretty much in line with their productivity.","train","hypernym","use a more specific term for a word in the text","For example, if the text contains the word ""dog"" a more specific word could be ""puppy"" or ""poodle."" Here are some additional examples: ""truck"" is more specific than ""vehicle,"" ""a pie"" is more specific than ""a baked good,"" and ""icy"" is more specific than ""cold.""","Adding this restriction to the maybe correct or definitely incorrect statements will add a bonus of $0.05. Because it's often more challenging to add this restriction to a definitely correct statement, doing so is worth a bonus of $0.10.","uses a more specific term for a word in the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.mcovwrbm87si"
