promptID,premise,splits
108934,Blue says Blumenthal claimed Clinton had told him that Lewinsky had made unwanted sexual advances.,dev
92664,"Hey, no problem, a fine policy.",dev
13291,It was about astrologer Linda Ashland's warning that the president needed to postpone his noon swearing in because of adverse astral influences at that hour.,train
38559,"It's interesting to note that of the 21 pundits who held forth on tobacco legislation this weekend, only Jack Germond professes to currently being a smoker.",train
59269,The cover story purports to critically examine the hype surrounding Stanley Kubrick's Eyes Wide Shut but really just adds to it.,train
21614,This brief period may have been the most fertile of his career.,train
112193,"Unfortunately, mine were no less vocal in their objections to being kicked out of our bed at those ages than when they were infants.",train
89780,The Washington Post warned that the law may be resurrected the next time Congress becomes dissatisfied with the way the Justice Department conducts a politically charged investigation and urges that it be replaced with a rule that would give the attorney general wide discretion on when to seek an independent counsel and some say in who that investigator is.,dev
133560,"At least, Chatterbox thinks that's what Johnsen said ...",train
73945,One profession's sophistry foils the other's cowardice.,train
11225,GS's Saturday Evening Post articles eerily suggest words we were to hear 50 or 60 years later.,train
19057,"In 1958, 4 percent of white Americans approved of interracial marriages.",train
135140,Preventing developers from adding features is not as easy as it sounds.,train
116405,"GQ editor Art Cooper reportedly received two $1-million loans, one for a Manhattan apartment, the other for a Connecticut farm.",dev
20947,"Afterward, Gordon thanked Earnhardt for teaching him all his tricks.",train
37691,"If the number of voters is literally infinite, then the conclusion can be overturned.",train
83991,"We have some very tough laws against gun violence in Texas, and federal law with its mandatory sentences is tough as well.",train
105941,"Equally important--and I admit this sounds kind of cornball--success required the civic spiritedness of pro- and anti-busing parents alike, who saw their way clear to hammering out compromises.",train
51926,"In addition, the unions sponsored voter guides and a get-out-the-vote campaign.",train
13760,"If they have overestimated how far the CPI is off, Boskin and his commission may institutionalize an underestimated CPI--guaranteeing a yearly, stealth tax increase.",dev
132493,"Some House Republicans, including DeLay, have fired back at Bush, accusing him of betraying them, meddling in their business, and distorting their ideas.",train
133175,"For example, no reasonable person would expect the United States to invade or bomb Turkey to stop genocide against the Kurds.",train
108383,Once upon a time both he--and the audience--would be trying to peek up her short skirt.,train
145222,PointCast responded with a piece of software for companies' central computers designed to minimize its own impact.,train
24579,Instead she runs through all the euphemisms for oral sex and then the video cuts to XXX action with gratuitous commentary.,train
131802,Close banks for one day to allow them to reorganize,train
101497,Most Americans will have a tough time living up to its standards.,train
134769,But of course the DSM is informed by social values.,dev
102355,But the interesting question is about sites sharing data.,train
52341,"The data are computerized, but for policy reasons the reports are not available online.",train
6118,"His son Bill was a professor in the Princeton math department, and his granddaughter Julie was my best friend.",train
85831,"Some of my songs are about four minutes, some are about five minutes and some, believe it or not, are about 11 or 12.",train
106428,"Obviously, it's easy for me to complain about players who aren't big on self-effacement or deference to authority.",train
100093,"Lonely and anxious to be used, the condom grows so weary of the wait that he throws away his  Either the condom's owner is abstinent, or he's careless.",train
66072,"There is too much flexing of stylistic muscle, says the New Republic 's Robert Alter.",train
12264,"Conde Nast has also created a class of mandarin journalists, writers who live much better than they ever could if they wrote only for normal magazines.",train
14168,"On The Simpsons , for example, Nixon has appeared in caricature at least 20 times (according to the Simpsons Archive Web site).",train
71656,"Even in the suburbs, where dogs run free, no poodle comes home with a hammer and sickle spray-painted on his side.",train
31683,"I stop by Kanter's Printers on 23 rd Street, an address generated by the Crane Web site.",train
56420,"Its lead story touts New Age heart guru Dr. Dean Ornish, who says low-fat diets, meditation, and love are better than surgery for curing heart ailments.",train
37426,The problem was the constant struggle for supplies.,train
98541,Was Toobin's own judgment distorted by his presumably large Random House advance?,train
14572,They even agree that this would be a big mistake.,train
144008,process one out of every four checks in the country.,train
104094,"But the studio system in Hollywood disappeared while studio execs remained important as deal makers, and the same could happen in advertising.",train
73936,"By a process of elimination, he and his buddy Michael O'Sullivan (David Kelly) end up at the remote stone house of Ned Devine--whom they find dead in his armchair with the ticket between his fingers, the shock of his windfall having felled him.",train
20377,You have definitely identified a problem for the '90s.,train
123268,(And where is a percontativus now that I need one?),train
92034,"Changes to be announced shortly are not expected to alter the key part, where the demon is ordered to leave the person, but to shorten the accompanying prayers and invocations.",dev
45942,And they don't need to--the 13 missiles they supposedly have aimed at the United States have always been judged capable of hitting U.S. cities by the Pentagon (though China's difficulty in commercial launches casts doubt on the Pentagon's assessment).,train
14232,"In the publicity leading up to the release of Showgirls , Eszterhas gave interview after interview about the importance of the movie, of its deep moral message, its serious purpose.",train
134768,Kutchins and Kirk claim that the DSM isn't a true account of mental illness because it's informed by particular social values.,train
138641,They would simplify background investigations and financial disclosures.,train
113903,recalls one ex- Vogue staffer wistfully.,train
31074,"Well, why read any type of fiction?",train
12386,"Yet, we do cruel things to animals--smart animals, affectionate animals, cute animals--all the time.",train
134384,"As she leaned over the counter to hand me my purchase, it became clear that her lingerie preference was none at all.",train
131201,"I realize now that the cameras and microphones were probably installed by [the Globe ] while I was out, she reports.",train
140947,"When Pixar went public, the money raised from that very first sale of its shares was what it used to run its business in the future.",train
113291,"Our campaigns often end up doing the very opposite of what they intend, Bradley laments.",train
50590,She is also enjoying the imprimatur of the law.,train
37732,"California Institute of Technology vaults from fourth to first in the magazine's annual university rankings . Its three-to-one student-faculty ratio is much praised, as is its annual spending of $192,000 on each student.",train
60847,"I hear you, she said by way of introduction.",train
81723,The disorder hardly seemed to exist before the stimulant Ritalin came along.,dev
128401,But at crucial moments in these movies the vampire always seems to forget he has these powers and ends up wrestling around on the floor of a dusty convent or abandoned factory with the earth-bound hero.,train
50318,"In the New York Review of Books , Louis Menand declares that [t]here is nothing unconventional about this story.",train
37715,"If the company makes money on the policy, other insurers are expected to follow.",dev
23782,"These people are so power-hungry and so shameless they'll do anything to win, Dole said at a rally in Glendale, Calif., the day after the debate (before leading the audience in the  It's Our Money, It's Our Money, It's Our Money).",train
80273,"Though this version of libertarianism seems to flirt with anarchism, Boaz isn't worried about disarray.",train
101492,We don't have rational drug policies in the streets or public schools because we don't have rational discussions about drug use.,train
2630,The mere thought of farming dogs for fur nauseates you.,train
119901,"Most pundits side with bushy-headed George Stephanopoulos ( This Week ), arguing that only air strikes would be politically palatable.",dev
109325,"(For the neutral-interrogator approach, try France.)",train
19712,"In the 1980s, and as late as 1994, a major Republican theme was a sort of taunting, nyah-nyah populism.",dev
24700,"Joe Biden, D-Del., betrayed the  No, I don't think we can negotiate with him--if you mean can we, in fact, work out something other than those minimal demands that were stated by NATO.",train
2131,"As Bill Clinton ratchets up the pressure on Baghdad, Saddam will inevitably bellow Nasserite defiance.",train
83945,"Friday, we publish the weekend edition at about 11 a.m.",train
62013,"It also helps if you can send your husband on Larry King Live to grovel before the nation, as Frank did.",train
4547,"There is, however, an answer to that.",dev
120323,"In the original, Reich is set up by his host and then ambushed by a hostile questioner named John, and when he tries to answer with an eloquent Mr. Smith speech (My fist is clenched.",dev
13807,"Kicked out of the house when she was only 16 (she was called Suzie in those days), Roy went to Delhi and then to architecture school, supporting herself by selling empty milk bottles (some say beer bottles).",dev
3783,There's a flower called Wandering Jew.,train
14935,"We've come a long way since  ragtime and radio, hillbilly and race records, big bands and showtoons, 45s and triple concept albums, MTV and CDs and horror-core.",train
107198,"The cover shows Johnson, a bland-looking man in full business attire, on the porch of an all-American home that looks a tad too small to be his.",train
133490,"Alright, Van Zandt is one of my heroes, and I think his portrayal of a low-wattage Soprano soldier is a rip, so I'm prejudiced, but there was a kind of joy in that one scene that is missing from the rest of the episode.",train
139938,"They take on a cartoonish, uniform cheeriness.",train
57700,"Wes Cooley, R-Ore., lost his seat last fall after falsely claiming a Korean War combat tour--as a member of the Special Forces, no less.",train
116936,"Why don't you respond that, in the infinite wisdom of your procrastination, you somehow divined the marriage would be a dud, and you think you will give this one a similar two year trial period?",train
133274,(Imagine the difference between smoking a cigarette and injecting pure nicotine directly into a vein.),dev
75738,"More immediately important, it puts the market's recent, quickly overturned correction in quite a different light.",train
60812,"What's more, there is no evidence of any competitive evaluation of Tripp before she was offered this job.",dev
36377,Microsoft's position is a reflection of an economic phenomenon often referred to as network externalities (a k a positive economic feedback or increasing returns to scale).,train
54988,At night we sometimes had sex outside on the deck--and even in a swing hanging from a tree in her front yard.,train
76136,(The baseball season is another and AMC is a third.),train
113857,Costly error or painful recriminations lie on either side of my position.,train
64629,But I begin to see in the public's indifference to the myriad accusations of presidential adultery that Weisberg speaks for the majority.,train
74865,"In the Times of London Monday, Clarke was quoted as saying, There is no truth whatsoever in the allegations that the Sunday Mirror are making against me, and they are very hurtful.",train
2814,The Amman fiasco could cost both Israel and Mossad.,train
64831,"In the case of speech, Fiss appears to believe that the reason the American public is less enlightened than he would wish it to be concerning matters such as feminism, the rights of homosexuals, and regulation of industry is that people are denied access to the opinions and information that would enlighten them.",dev
137708,"(In the short run, higher-income taxpayers may pay more taxes, not less, if a capgains rate cut leads them to sell more assets than they otherwise would have done.)",dev
88757,"The 'Russian miracle,' that of always avoiding catastrophes at the last moment, remains, however, fragile--more and more fragile, it said.",train
42705,"Barr, who's a champion publicity hound, has national ambitions.",train
70875,"To keep the colors fresh, he dabbed the carcass with blood from a pail, then grabbed his paintbrushes to capture those lurid reds on canvas.",dev
115011,"Phil Knight, CEO of Nike, forced by inclement weather to abandon his attempt to become the first man to circumnavigate the globe riding on the back of an 11-year-old Indonesian girl.",train
68835,Performance artist Karen Finley reprises her 1990 show--she spread chocolate over her naked body--which made her the poster girl for right-wing denunciations of the National Endowment for the Arts.,train
66755,"Greenberg's survey, for example, asks people who voted for Clinton to pick from a list of possible reasons why they did so.",train
21770,Pearl Jam detractors still can't stand singer Eddie  They say he's unbearably self-important and limits the group's appeal by refusing to sell out and make videos.,dev
130306,"He's (briefly) a slick but wholesome yuppie and then (interminably) Death, who takes over the young man's body when he's thumped by a couple of cars in the movie's most promising moment.",train
79317,"It's a picture of a needy young woman, one whom any older man with something to lose--or half a brain--would have the sense to avoid.",train
103900,THE DOCTORS HAVE GIVEN HER SIX MONTHS TO LIVE.,train
68704,Only a few years ago--three to be exact--managed care was the prescription of liberal reformers for an over-stressed health care system.,train
140652,Paul's statement that this is simple and reasonable does not make it right.,train
146019,"In either case, stripped to its essentials, a left-of-center program seeks to help the less prosperous at the expense of everybody else (i.e.",train
124593,"The rice was light and cooked to perfection, and the vegetables were nicely steamed in a complex sauce that blended the subtle flavors of curry, coconut milk, and basil.",train
73319,This is so great because I haven't been getting any of this lately.,train
42808,I felt like a moron for not being able to figure this out myself.,train
30397,"In Snip's offer, 10 percent of $5 million ($500,000) plus 89 percent of $1 million ($890,000) equals $1.",dev
142282,But Rips appears eager to address the challenge.,train
87589,"In any event, Gore dropped out of the race shortly after the debate.",train
8107,"Newsweek says the future of the country may be riding on Powell's campaign to save at-risk kids, but doubts whether the general can persuade corporations to make long-term commitments to philanthropy.",train
60179,How did the team do last night?,train
106614,"For years the store has declined to sell stickered music, i.e., pop songs whose lyrics are too saucy for your mall.",train
52485,"He dramatizes right up to the point where a dramatist would be expected to provide some insight--and then, hey, he's a documentarian.",train
43863,Technology to me has its good points and its bad points.,train
73637,"Terrible scenes of massacres, bombings, and the like are displayed almost daily.",train
107010,The first moral is that children are never safer than when staring at a computer screen.,train
44411,"Normally, these discussions are kept secret.",dev
37560,Grisham is content with the simple and compelling observation that as a society we fail to treat the homeless with the dignity they deserve.,train
32416,If he doesn't he could end up like Knight.,dev
25725,"It always hurts to be constrained, but sometimes it's worth it if your neighbors are constrained too.",train
110086,"I will involve them in after-school programs, maternity group homes, prison fellowships, and drug treatment programs.",train
28893,"Moyers was an aide to the most political and confrontational of presidents, but he is the world champion of consensus, the patron saint in the church of Deborah Tannen.",train
144339,"It runs several new pictures of Lewinsky, including two that are embarrassingly revealing.",train
109676,"The spot is aimed at the woman, the secondary consumer of condoms, reminding her that an alternative to no is wait a minute, followed by a quick dip into her nightstand drawer for a rubber.",train
64905,"By reputation, Baldwins play the field, sleeping around Hollywood, then settling down with a beautiful woman.",train
35657,There's a returning kids-on-milk-cartons sense of hysteria to the whole crusade.,train
73598,"Newsweek notes that while the Dalai Lama promotes religious understanding and meditation, he opposes abortion, contraception, and homosexual acts.",train
71425,But it's uncontroversial that many Congress members are dim.,train
30474,Right now there is nothing approaching an international regime for keeping biological weapons out of the hands of terrorists.,train
21312,"Taking an ecumenical tack, nation officials in Chicago recently issued edicts commanding preachers to back off their anti-Semitic rhetoric.",dev
142303,(Quayle--that tax-and-spend liberal--would set it at a whopping 19 percent.),train
5496,"Everybody is trying to do the same thing; some succeed, and those who don't are envious.",dev
12620,K has no trouble deciding which it is now that he needs a few second-order considerations to refine his argument.,train
16518,"But he did disprove, for an unimportant but magnificent moment, W. H. Auden's dictum that poetry makes nothing happen.",train
31868,"If you are worried about that story, it means one of two things.",train
68518,"Since the talking heads agree with Bush's competitors that it's a non-story, Round 1 goes to Bush.",train
114520,"Moreover, the obits also recorded lots of violent and accidental deaths.",train
104313,"We can all agree on that, without agreeing on which are the exceptions.",train
62524,"The Globe claims that actress Sarah Michelle Gellar--whose thoughts on John Kennedy's passing are dutifully recorded in the Star 's Hollywood Weeps story--threw a lavish, catered birthday party for her dog, Thor, and 20 of his nearest and dearest.",train
79952,"For example, Bruce Barton's The Man Nobody Knows , a best seller in 1925-26, portrays Jesus as the ultimate businessman.",dev
61152,"Both mags also cover hot, new drug Ginkgo biloba.",train
105930,"The Left Behind series, co-written by Tim LaHaye, the prominent right-wing screwball and husband of Beverly LaHaye, the even more prominent right-wing screwball, and Jerry B. Jenkins, who, his biography states, is the author of 130 books, which is a lot of books for one guy to write, is a phenomenon.",train
42745,"The event is the definition of a crowd pleaser, replete with appearances by the Rockettes, the Mormon Tabernacle Choir, and Santa Claus (the act isn't entirely without bite; there's also a very funny moment involving a heart attack).",dev
65523,"If partial-birth abortion is too gruesome to allow, however, it is hard to see how other late abortions, especially D and Es, are any different.",train
133007,But it is easy to guess.,train
34364,"In the 1970s, he was known as a tough-minded supporter who could be counted on for a meticulous review of how the endowments were spending their money.",train
57917,"Newspaper reporters increasingly feel themselves irrelevant--marginalized by TV news and the Internet, ignored by a younger generation of nonreaders.",train
50000,"No longer a Nobel Prize waiting to happen (Jeff Giles, Newsweek ), Kundera is said to overindulge in his philosophical musings, which no longer seem fresh.",train
96112,"A rancid little nothing of a movie (Stephen Holden, the New York Times ) that's a grim, gross wannabe Farrelly brothers flick.",train
72901,"Here's a quick review of possible objections, left and ",train
87738,"Wearing a suit and working at a computer in an office tower are, believe it or not, preferable to backbreaking work in a rice paddy.",train
20463,"If McCain emerges as the nominee, Democrats will exploit his domestic weaknesses.",train
133447,"In the frame game, nuance is almost always a loser.",train
130771, The House should not take up impeachment until the hostilities have ended.,train
28293,"But although the 60 Minutes producer is played by the star (Pacino grandstands, but not to the point of distraction), Bergman's story doesn't have the same primal force.",dev
108641,"If you would like more information, you should go to the site that is actually handling this  www.rtmark.com.",train
108348," Twenty percent of students take psychopharmaceuticals, from Adderall to Zoloft.",train
108599,"Quota sampling assumes that the answers of a particular demographic group such as white, 18-to-25-year-old Internet users can be projected to describe the opinions of white 18-to-25-year-olds at large.",train
9576,"The Heartbeats, a decent R&amp;B cover band in cowboy hats.",train
412,"I must, however, give you kudos for being the first writer I've ever seen limn Beck's Godley Creme influence.",train
115302,") Tinsley credited God for his abilities, while Lafferty reacted to the tie with the same sort of aplomb that, it's safe to say, he would have displayed if he'd lost.",train
144146,"Some places are so boring that that's what's comically interesting about  Peoria, Encino, Cleveland.",train
16864,"Among experts who treat and study compulsive behaviors and chemical dependencies, there is controversy over the meaning of the term addiction and the efficacy of the disease model for a range of supposed addictions, from alcoholism to compulsive gambling.",train
38388,The preceding images are not from  Beyond Impressionism (online reproduction of art from the Degas exhibit at the Art Institute of Chicago is forbidden.,train
124865,"sadistic (Alex Ross, The New Yorker ). A few critics take the audience's boos as evidence of New York opera-goers' conservatism.",train
1295,There isn't really anything on the other side.,train
31809,U.S. law does not require the president to request congressional support before supporting a WTO bid.,train
31249,"(And yes, he has said a few things that can, with some effort, be construed as support for supply-side economics.)",dev
7513,Rubin's relief for Americans has encouraged a moral hazard--an inducement for people to speculate excessively because they know the United States will rescue them.,train
12552,"Even a decade ago, a movie about Wilde and his gay affair would have been considered  Today, it's a cliche.",train
100398,"We will continue to consider it, says Jack Ludwig, vice president and research director at Gallup.",train
87137,"A Utility Maximizer wants to acquire many things, including cash, but also such things as trips to the beach, time to watch TV, adorable grandkids, and (probably most important in this case) professional prestige.",train
94335,I don't envy next year's teen-sex filmmaker the challenge of topping the pie scene or the cloudy glass of beer bit.,train
41777,An early version of this sort of thing that I recall with particular pleasure was Mad magazine's East Side Story --that being the location of the United Nations.,train
11511,"Some day, divided government will again be divided the other way.",dev
128588,"And as for Hillary, forget it.",train
71485,"Perhaps the pageant organizers could prune the readings from Ionesco and the madrigal recital, or they could finally stop forcing the contestants to defend their theses.",train
70337,"The mafia is over as we know it, or think we know it.",train
125424,"Randall tells the Enquirer the baby, Jefferson, is named after 19 th century comic actor Joseph Jefferson but does not say if Randall actually attended any of the actor's performances.",train
40346,"This claim always puzzles  Here we are in the information age, able to process gigabytes of data with a single mouse click--but we imagine that people can't multiply and divide?",train
77709,) to keep him out of their way.,train
110995, The new health scare is a staph germ that is becoming immune to the antibiotic of last resort.,train
1048,"I want to have a fairly simple wedding, but there are two people I can't imagine getting married without (not counting the groom).",train
61894,"Speaking of Turkey, in honor of Thanksgiving Slate has published a full week's issue as of today (Wednesday, Nov. 26), two days early.",train
102951,"An unmarried dependent student qualifies before age 23, as does any adult child who acquired a physical or mental disability before age 21;",train
113551,"I don't want to belabor that point (though it is fun, as all the They should have seen it coming headlines on stories about Inphomation's bankruptcy suggest).",train
24100,"Flames , my notes say, about Tafero's execution.",train
92197,"Rather, kids today are not only little bundles of joy but also are perhaps the ultimate symbols of worldly success and status.",dev
125615,The clearest proof of the new left's poverty is what Clinton and Blair have to say about the middle class.,train
123666,"This suppression is an outrage, but our policy must be more sophisticated than mere indignation.",train
42305,"But in the presence of competition among dealers, there is no difference between setting a standard of service and setting a retail  For a given service standard, competition will lower the price until it's commensurate with the service standard, and for a given price, competition will raise the service standard until it's commensurate with the price.",train
124837,They may prevent you from associating with the senator at an exclusive cocktail party for lobbyists and other large givers--but that's the whole idea.,train
48904,"As this discussion shows, measuring Web traffic is generally less exact than measuring traditional magazine circulation.",train
76940,"The dehydrated food industry is booming, Time notes.",train
120974,American soldiers gave her a drink and poured water over her.,train
108351,Deseg students bused from the inner-city find class differences harder to bridge than racial ones.,train
